%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1610713939848391770,537,1610713939848175463,crazyflie/base_link,-0.03399764373898506,0.0504034198820591,0.9118608832359314,-0.004151311703026295,-0.0027675412129610777,0.08856131881475449,0.9960582256317139
1610713939864629774,538,1610713939864363910,crazyflie/base_link,-0.036933571100234985,0.05076552927494049,0.9138174057006836,-0.004151311703026295,-0.0027675412129610777,0.08717754483222961,0.9961802959442139
1610713939868682932,539,1610713939868424075,crazyflie/base_link,-0.039931222796440125,0.05396072566509247,0.9157546758651733,-0.005535082425922155,-0.004151311703026295,0.08717754483222961,0.9961687326431274
1610713939879677010,540,1610713939879455181,crazyflie/base_link,-0.04134857654571533,0.056556399911642075,0.9173667430877686,-0.006918853148818016,-0.005535082425922155,0.08717754483222961,0.9961533546447754
1610713939891615069,541,1610713939891349407,crazyflie/base_link,-0.0390741191804409,0.059842951595783234,0.9193037748336792,-0.00830262340605259,-0.005535082425922155,0.08717754483222961,0.9961428046226501
1610713939902792231,542,1610713939902603046,crazyflie/base_link,-0.041375502943992615,0.06157669797539711,0.9211869239807129,-0.009686394594609737,-0.00830262340605259,0.08717754483222961,0.9961110949516296
1610713939909481972,543,1610713939909255220,crazyflie/base_link,-0.04153139516711235,0.06106512248516083,0.9231138825416565,-0.009686394594609737,-0.01107016485184431,0.08717754483222961,0.9960841536521912
1610713939923799739,544,1610713939923547638,crazyflie/base_link,-0.0434735082089901,0.06129803881049156,0.9250079393386841,-0.01107016485184431,-0.012453935109078884,0.08717754483222961,0.9960533976554871
1610713939929641292,545,1610713939929381315,crazyflie/base_link,-0.04625609144568443,0.06134046986699104,0.9268693327903748,-0.009686394594609737,-0.015221476554870605,0.08579377084970474,0.9961495399475098
1610713939943260190,546,1610713939943011832,crazyflie/base_link,-0.0529085136950016,0.05814697965979576,0.9263157844543457,-0.009686394594609737,-0.019372789189219475,0.08579377084970474,0.9960774183273315
1610713939952271646,547,1610713939951987771,crazyflie/base_link,-0.056845005601644516,0.055639464408159256,0.927979052066803,-0.006918853148818016,-0.02214032970368862,0.08441001176834106,0.9961610436439514
1610713939984565231,548,1610713939984317060,crazyflie/base_link,-0.06713851541280746,0.04985605925321579,0.9354679584503174,-0.0027675412129610777,-0.027675412595272064,0.08441001176834106,0.9960428476333618
1610713939988995656,549,1610713939988736684,crazyflie/base_link,-0.06738949567079544,0.05192624032497406,0.9373180270195007,-0.004151311703026295,-0.027675412595272064,0.08441001176834106,0.996038019657135
1610713939999177525,550,1610713939999025996,crazyflie/base_link,-0.08064854145050049,0.05256257206201553,0.9387544393539429,-0.005535082425922155,-0.03044295310974121,0.08441001176834106,0.9959505796432495
1610713940013732803,551,1610713940013612825,crazyflie/base_link,-0.06436784565448761,0.05948362872004509,0.9411836862564087,-0.00830262340605259,-0.024907870218157768,0.08717754483222961,0.9958467483520508
1610713940020066313,552,1610713940019805559,crazyflie/base_link,-0.06885473430156708,0.06427974253892899,0.9427774548530579,-0.01107016485184431,-0.02629164233803749,0.08717754483222961,0.9957842230796814
1610713940028756685,553,1610713940028615955,crazyflie/base_link,-0.06878981739282608,0.06986135989427567,0.9444421529769897,-0.015221476554870605,-0.024907870218157768,0.08717754483222961,0.9957650303840637
1610713940039963211,554,1610713940039762573,crazyflie/base_link,-0.08067958056926727,0.05328880250453949,0.9448322057723999,-0.012453935109078884,-0.027675412595272064,0.08441001176834106,0.9959688186645508
1610713940048650923,555,1610713940048478351,crazyflie/base_link,-0.0663379356265068,0.07462447881698608,0.9466792941093445,-0.019372789189219475,-0.023524099960923195,0.08856131881475449,0.9956044554710388
1610713940059780421,556,1610713940059580564,crazyflie/base_link,-0.07947404682636261,0.06082811951637268,0.9480884075164795,-0.01660524681210518,-0.029059182852506638,0.08579377084970474,0.9957506060600281
1610713940068192578,557,1610713940068029960,crazyflie/base_link,-0.09126663208007812,0.0578659363090992,0.9491791725158691,-0.017989017069339752,-0.03321049362421036,0.08441001176834106,0.9957150220870972
1610713940082164317,558,1610713940081969302,crazyflie/base_link,-0.0985921248793602,0.05723816528916359,0.9544979333877563,-0.017989017069339752,-0.03736180439591408,0.08302623778581619,0.9956842660903931
1610713940088697708,559,1610713940088527456,crazyflie/base_link,-0.09132072329521179,0.058686763048172,0.9563413858413696,-0.017989017069339752,-0.03736180439591408,0.08441001176834106,0.9955679178237915
1610713940103866834,560,1610713940103712113,crazyflie/base_link,-0.08963948488235474,0.06388681381940842,0.9579349756240845,-0.017989017069339752,-0.03874557837843895,0.08579377084970474,0.9953967332839966
1610713940110356036,561,1610713940110202097,crazyflie/base_link,-0.09084483236074448,0.06663023680448532,0.9594160914421082,-0.019372789189219475,-0.040129344910383224,0.08717754483222961,0.9951956272125244
1610713940119314304,562,1610713940119173423,crazyflie/base_link,-0.09330245107412338,0.06758709996938705,0.9608280658721924,-0.019372789189219475,-0.041513118892908096,0.08717754483222961,0.9951388835906982
1610713940128899466,563,1610713940128702927,crazyflie/base_link,-0.09662535041570663,0.07419119775295258,0.9620488286018372,-0.020756559446454048,-0.041513118892908096,0.08856131881475449,0.9949887990951538
1610713940142526332,564,1610713940142332859,crazyflie/base_link,-0.09788628667593002,0.06910981982946396,0.964382529258728,-0.020756559446454048,-0.04289688542485237,0.08717754483222961,0.9950523376464844
1610713940148469770,565,1610713940148207958,crazyflie/base_link,-0.09992951899766922,0.0715566948056221,0.9656602740287781,-0.02214032970368862,-0.04289688542485237,0.08717754483222961,0.9950224757194519
1610713940162209357,566,1610713940161953654,crazyflie/base_link,-0.1196027621626854,0.06835545599460602,0.9662168025970459,-0.02214032970368862,-0.04843197017908096,0.08441001176834106,0.9950070977210999
1610713940168734827,567,1610713940168496223,crazyflie/base_link,-0.11486195027828217,0.06797195225954056,0.9677655100822449,-0.02214032970368862,-0.04843197017908096,0.08441001176834106,0.9950070977210999
1610713940183927661,568,1610713940183728386,crazyflie/base_link,-0.11682748794555664,0.06905419379472733,0.9685685038566589,-0.023524099960923195,-0.049815740436315536,0.08441001176834106,0.994907021522522
1610713940190159915,569,1610713940189806824,crazyflie/base_link,-0.11971502751111984,0.0730503499507904,0.9695467352867126,-0.024907870218157768,-0.05119951069355011,0.08579377084970474,0.9946846961975098
1610713940202257132,570,1610713940202074498,crazyflie/base_link,-0.13904879987239838,0.06883737444877625,0.969832718372345,-0.023524099960923195,-0.0567345917224884,0.08164246380329132,0.9947674870491028
1610713940208683868,571,1610713940208515355,crazyflie/base_link,-0.12008143216371536,0.08282741159200668,0.9718981981277466,-0.027675412595272064,-0.05258328467607498,0.08994509279727936,0.9941725134849548
1610713940219636526,572,1610713940219499810,crazyflie/base_link,-0.09114576876163483,0.08979599177837372,0.9744535684585571,-0.029059182852506638,-0.04428065940737724,0.09548017382621765,0.9940212965011597
1610713940228360120,573,1610713940228191512,crazyflie/base_link,-0.09331827610731125,0.09015762805938721,0.9754081964492798,-0.027675412595272064,-0.04428065940737724,0.09548017382621765,0.9940608143806458
1610713940239104646,574,1610713940238995205,crazyflie/base_link,-0.10128770768642426,0.09500504285097122,0.9782819747924805,-0.029059182852506638,-0.045664429664611816,0.09548017382621765,0.9939586520195007
1610713940248650651,575,1610713940248476459,crazyflie/base_link,-0.10573919862508774,0.09512864798307419,0.9791631102561951,-0.029059182852506638,-0.04704819992184639,0.09409639984369278,0.9940261244773865
1610713940262113330,576,1610713940261967286,crazyflie/base_link,-0.11082965135574341,0.09522367268800735,0.97994065284729,-0.029059182852506638,-0.049815740436315536,0.09271262586116791,0.9940212965011597
1610713940268735892,577,1610713940268580089,crazyflie/base_link,-0.11250297725200653,0.09993455559015274,0.9806843400001526,-0.029059182852506638,-0.05258328467607498,0.09409639984369278,0.993748664855957
1610713940279168113,578,1610713940278961443,crazyflie/base_link,-0.12512584030628204,0.09764153510332108,0.9828647971153259,-0.027675412595272064,-0.05950213596224785,0.08994509279727936,0.9937824010848999
1610713940288949191,579,1610713940288687868,crazyflie/base_link,-0.12786410748958588,0.09822331368923187,0.9836103320121765,-0.027675412595272064,-0.06503721326589584,0.08994509279727936,0.9934355020523071
1610713940299381028,580,1610713940299125031,crazyflie/base_link,-0.14305514097213745,0.09658098220825195,0.9836702346801758,-0.024907870218157768,-0.07472360879182816,0.08717754483222961,0.9930740594863892
1610713940309017225,581,1610713940308731848,crazyflie/base_link,-0.12720319628715515,0.10568254441022873,0.9854668974876404,-0.02629164233803749,-0.07472360879182816,0.09409639984369278,0.9924066662788391
1610713940322873492,582,1610713940322694768,crazyflie/base_link,-0.14544467628002167,0.10098616778850555,0.9850388169288635,-0.02214032970368862,-0.08441001176834106,0.08856131881475449,0.9922407269477844
1610713940329236171,583,1610713940328918000,crazyflie/base_link,-0.1344900131225586,0.1098906472325325,0.9867194890975952,-0.023524099960923195,-0.08302623778581619,0.09409639984369278,0.9918161034584045
1610713940343619262,584,1610713940343353817,crazyflie/base_link,-0.13661710917949677,0.11117776483297348,0.9882552623748779,-0.02214032970368862,-0.08441001176834106,0.09409639984369278,0.9917311072349548
1610713940352890529,585,1610713940352630820,crazyflie/base_link,-0.13625335693359375,0.11372394859790802,0.9889053702354431,-0.02214032970368862,-0.08441001176834106,0.09548017382621765,0.9915988445281982
1610713940362100275,586,1610713940361868701,crazyflie/base_link,-0.13552528619766235,0.11935027688741684,0.9894909262657166,-0.023524099960923195,-0.08164246380329132,0.0982477143406868,0.991528332233429
1610713940368298871,587,1610713940368038758,crazyflie/base_link,-0.13476064801216125,0.12052205204963684,0.9901014566421509,-0.023524099960923195,-0.08025868982076645,0.09686394035816193,0.9917774796485901
1610713940381889845,588,1610713940381557402,crazyflie/base_link,-0.15583115816116333,0.1189979612827301,0.9900476932525635,-0.023524099960923195,-0.08441001176834106,0.09132885932922363,0.99195796251297
1610713940392804782,589,1610713940392518266,crazyflie/base_link,-0.16043652594089508,0.12138394266366959,0.9902359843254089,-0.023524099960923195,-0.08441001176834106,0.09132885932922363,0.99195796251297
1610713940401593284,590,1610713940401358618,crazyflie/base_link,-0.170037180185318,0.12294390052556992,0.9900972843170166,-0.023524099960923195,-0.08717754483222961,0.08994509279727936,0.9918450713157654
1610713940409937971,591,1610713940409655876,crazyflie/base_link,-0.1784566044807434,0.12415057420730591,0.9899186491966248,-0.023524099960923195,-0.09132885932922363,0.08856131881475449,0.991595983505249
1610713940424083636,592,1610713940423802713,crazyflie/base_link,-0.18617995083332062,0.12446655333042145,0.989688515663147,-0.02214032970368862,-0.09548017382621765,0.08717754483222961,0.9913593530654907
1610713940428953420,593,1610713940428733428,crazyflie/base_link,-0.17474150657653809,0.1350783407688141,0.9910780191421509,-0.023524099960923195,-0.09271262586116791,0.09686394035816193,0.9906908869743347
1610713940442755526,594,1610713940442454911,crazyflie/base_link,-0.18604178726673126,0.136284738779068,0.9887718558311462,-0.02214032970368862,-0.09686394035816193,0.09548017382621765,0.9904598593711853
1610713940451740225,595,1610713940451484172,crazyflie/base_link,-0.19015823304653168,0.1429615169763565,0.9885526895523071,-0.02214032970368862,-0.0982477143406868,0.0982477143406868,0.9900528192520142
1610713940462977951,596,1610713940462713116,crazyflie/base_link,-0.18896926939487457,0.14124734699726105,0.9887335896492004,-0.020756559446454048,-0.09686394035816193,0.09686394035816193,0.9903554320335388
1610713940468980877,597,1610713940468680189,crazyflie/base_link,-0.19375719130039215,0.1489201933145523,0.9884010553359985,-0.020756559446454048,-0.09548017382621765,0.10101525485515594,0.9900750517845154
1610713940483502427,598,1610713940483215901,crazyflie/base_link,-0.19135871529579163,0.151339590549469,0.989642858505249,-0.019372789189219475,-0.09271262586116791,0.10101525485515594,0.9903661012649536
1610713940489384221,599,1610713940489183216,crazyflie/base_link,-0.1997016817331314,0.15464527904987335,0.9891567826271057,-0.019372789189219475,-0.09132885932922363,0.10101525485515594,0.9904946684837341
1610713940498802182,600,1610713940498511319,crazyflie/base_link,-0.20533420145511627,0.1651097983121872,0.9887102246284485,-0.020756559446454048,-0.08994509279727936,0.10655033588409424,0.9900131821632385
1610713940510545173,601,1610713940510229673,crazyflie/base_link,-0.20572715997695923,0.1658772975206375,0.9886667132377625,-0.019372789189219475,-0.08856131881475449,0.10516656935214996,0.9903138875961304
1610713940519732189,602,1610713940519474643,crazyflie/base_link,-0.21845148503780365,0.16558846831321716,0.9878349900245667,-0.017989017069339752,-0.09132885932922363,0.09963148087263107,0.9906609058380127
1610713940528745200,603,1610713940528431396,crazyflie/base_link,-0.2213313728570938,0.17208100855350494,0.9876007437705994,-0.017989017069339752,-0.09132885932922363,0.10378279536962509,0.9902346134185791
1610713940539969798,604,1610713940539681687,crazyflie/base_link,-0.2534446120262146,0.16682712733745575,0.9862018823623657,-0.013837706297636032,-0.10101525485515594,0.09132885932922363,0.9905874133110046
1610713940552265447,605,1610713940551976185,crazyflie/base_link,-0.2582320272922516,0.16670462489128113,0.9857608079910278,-0.012453935109078884,-0.10239902138710022,0.08856131881475449,0.9907150268554688
1610713940560511210,606,1610713940560104337,crazyflie/base_link,-0.26460620760917664,0.1721133291721344,0.9852526783943176,-0.01107016485184431,-0.10378279536962509,0.09132885932922363,0.9903361201286316
1610713940568157191,607,1610713940567872886,crazyflie/base_link,-0.2607525587081909,0.17920058965682983,0.9857030510902405,-0.01107016485184431,-0.10239902138710022,0.0982477143406868,0.9898177981376648
1610713940580361429,608,1610713940580119375,crazyflie/base_link,-0.27005860209465027,0.18064570426940918,0.9849865436553955,-0.01107016485184431,-0.10239902138710022,0.09548017382621765,0.9900885820388794
1610713940588204448,609,1610713940587978962,crazyflie/base_link,-0.2969292402267456,0.18101151287555695,0.9832319021224976,-0.009686394594609737,-0.10516656935214996,0.09132885932922363,0.9902046322822571
1610713940598665399,610,1610713940598359287,crazyflie/base_link,-0.28898799419403076,0.18657241761684418,0.9838100671768188,-0.009686394594609737,-0.0982477143406868,0.09548017382621765,0.990523636341095
1610713940610086976,611,1610713940609773477,crazyflie/base_link,-0.3025949001312256,0.18628741800785065,0.9828117489814758,-0.00830262340605259,-0.09548017382621765,0.09132885932922363,0.9911981225013733
1610713940622610476,612,1610713940622299403,crazyflie/base_link,-0.3043557107448578,0.1926759034395218,0.9827375411987305,-0.009686394594609737,-0.08856131881475449,0.09548017382621765,0.9914366006851196
1610713940628634542,613,1610713940628353555,crazyflie/base_link,-0.3164682388305664,0.19430047273635864,0.981844961643219,-0.009686394594609737,-0.08441001176834106,0.09409639984369278,0.9919309616088867
1610713940642872016,614,1610713940642614475,crazyflie/base_link,-0.3170919418334961,0.19383424520492554,0.9830142855644226,-0.006918853148818016,-0.0774911567568779,0.08994509279727936,0.9929034113883972
1610713940648758234,615,1610713940648505631,crazyflie/base_link,-0.3364613354206085,0.19798068702220917,0.9819853901863098,-0.00830262340605259,-0.07610738277435303,0.09132885932922363,0.99287348985672
1610713940659941747,616,1610713940659654370,crazyflie/base_link,-0.3453100025653839,0.20160143077373505,0.9815032482147217,-0.00830262340605259,-0.07333984225988388,0.09271262586116791,0.9929535388946533
1610713940668916470,617,1610713940668650766,crazyflie/base_link,-0.34956368803977966,0.2046389877796173,0.9813364148139954,-0.006918853148818016,-0.07057230174541473,0.09271262586116791,0.9931646585464478
1610713940683611009,618,1610713940683355673,crazyflie/base_link,-0.37127313017845154,0.20193542540073395,0.9734845161437988,-0.005535082425922155,-0.07333984225988388,0.08717754483222961,0.9934740662574768
1610713940692849419,619,1610713940692567167,crazyflie/base_link,-0.37474900484085083,0.20637711882591248,0.972946047782898,-0.005535082425922155,-0.07057230174541473,0.08856131881475449,0.9935520887374878
1610713940702570413,620,1610713940702306666,crazyflie/base_link,-0.38542795181274414,0.2102242261171341,0.9720567464828491,-0.005535082425922155,-0.06918852776288986,0.09132885932922363,0.9933988451957703
1610713940709221668,621,1610713940708980702,crazyflie/base_link,-0.39019593596458435,0.21012310683727264,0.9715988636016846,-0.004151311703026295,-0.06780476123094559,0.08856131881475449,0.9937515258789062
1610713940718484016,622,1610713940718190604,crazyflie/base_link,-0.40367937088012695,0.21891923248767853,0.9706532955169678,-0.006918853148818016,-0.06503721326589584,0.09409639984369278,0.9934123754501343
1610713940728184837,623,1610713940727795096,crazyflie/base_link,-0.40164145827293396,0.21953584253787994,0.9709840416908264,-0.005535082425922155,-0.05950213596224785,0.09271262586116791,0.9938979744911194
1610713940743289089,624,1610713940742979438,crazyflie/base_link,-0.41934749484062195,0.22149541974067688,0.9667637944221497,-0.005535082425922155,-0.058118365705013275,0.09132885932922363,0.9941079616546631
1610713940752066089,625,1610713940751791199,crazyflie/base_link,-0.43513602018356323,0.22508640587329865,0.9657595753669739,-0.006918853148818016,-0.05535082519054413,0.09271262586116791,0.9941291809082031
1610713940760433733,626,1610713940760137484,crazyflie/base_link,-0.4374862313270569,0.23304520547389984,0.9655640125274658,-0.00830262340605259,-0.04843197017908096,0.09686394035816193,0.9940838813781738
1610713940768068778,627,1610713940767759646,crazyflie/base_link,-0.4535587728023529,0.2318444401025772,0.9647070169448853,-0.00830262340605259,-0.04704819992184639,0.09271262586116791,0.9945460557937622
1610713940780012500,628,1610713940779747991,crazyflie/base_link,-0.45848512649536133,0.23421786725521088,0.9612376689910889,-0.006918853148818016,-0.04289688542485237,0.09271262586116791,0.9947443604469299
1610713940788963409,629,1610713940788731000,crazyflie/base_link,-0.4769696593284607,0.23286795616149902,0.9602229595184326,-0.005535082425922155,-0.041513118892908096,0.08856131881475449,0.995189905166626
1610713940800267936,630,1610713940800009028,crazyflie/base_link,-0.4827418029308319,0.23558247089385986,0.9598233103752136,-0.005535082425922155,-0.03736180439591408,0.08856131881475449,0.9953543543815613
1610713940809932465,631,1610713940809700454,crazyflie/base_link,-0.49641790986061096,0.24000556766986847,0.9590249061584473,-0.005535082425922155,-0.035978034138679504,0.08994509279727936,0.9952812790870667
1610713940819207514,632,1610713940818955897,crazyflie/base_link,-0.4951556921005249,0.2467082142829895,0.9592345356941223,-0.005535082425922155,-0.03044295310974121,0.09271262586116791,0.9952120184898376
1610713940828838712,633,1610713940828519886,crazyflie/base_link,-0.5119975805282593,0.24659352004528046,0.9583891034126282,-0.004151311703026295,-0.03044295310974121,0.09132885932922363,0.9953466653823853
1610713940839191751,634,1610713940838972903,crazyflie/base_link,-0.5334694385528564,0.24730099737644196,0.9563881158828735,-0.004151311703026295,-0.03044295310974121,0.08994509279727936,0.9954727292060852
1610713940848904176,635,1610713940848681845,crazyflie/base_link,-0.5310966372489929,0.25344181060791016,0.9566579461097717,-0.005535082425922155,-0.024907870218157768,0.09132885932922363,0.9954938292503357
1610713940862583138,636,1610713940862359727,crazyflie/base_link,-0.5431195497512817,0.2617243230342865,0.9561935663223267,-0.006918853148818016,-0.023524099960923195,0.09409639984369278,0.9952610731124878
1610713940871922881,637,1610713940871712373,crazyflie/base_link,-0.5466651916503906,0.2627445459365845,0.9564650058746338,-0.006918853148818016,-0.019372789189219475,0.09271262586116791,0.9954804182052612
1610713940883360916,638,1610713940883127176,crazyflie/base_link,-0.564464271068573,0.26282328367233276,0.9536741971969604,-0.006918853148818016,-0.019372789189219475,0.09132885932922363,0.9956082701683044
1610713940889518218,639,1610713940889235029,crazyflie/base_link,-0.5712994337081909,0.26421409845352173,0.9537113904953003,-0.005535082425922155,-0.01660524681210518,0.08994509279727936,0.9957929253578186
1610713940898743822,640,1610713940898462208,crazyflie/base_link,-0.5899001955986023,0.27043449878692627,0.9531670212745667,-0.006918853148818016,-0.01660524681210518,0.09132885932922363,0.995658278465271
1610713940909830987,641,1610713940909604645,crazyflie/base_link,-0.6036635041236877,0.27745723724365234,0.9528840184211731,-0.00830262340605259,-0.015221476554870605,0.09271262586116791,0.9955419301986694
1610713940924249182,642,1610713940923943487,crazyflie/base_link,-0.6106029748916626,0.2754892408847809,0.9533377885818481,-0.005535082425922155,-0.013837706297636032,0.09132885932922363,0.995709240436554
1610713940928466075,643,1610713940928053716,crazyflie/base_link,-0.6222038269042969,0.2818930149078369,0.9533010721206665,-0.006918853148818016,-0.012453935109078884,0.09132885932922363,0.9957188963890076
1610713940939157892,644,1610713940938934002,crazyflie/base_link,-0.6219675540924072,0.2876322269439697,0.9549419283866882,-0.005535082425922155,-0.00830262340605259,0.09132885932922363,0.9957707524299622
1610713940948807392,645,1610713940948609656,crazyflie/base_link,-0.6524106860160828,0.27528366446495056,0.9544529914855957,-0.0,-0.012453935109078884,0.08994509279727936,0.9958688616752625
1610713940959485089,646,1610713940959254650,crazyflie/base_link,-0.6520475745201111,0.28078779578208923,0.9553933143615723,0.0,-0.00830262340605259,0.08856131881475449,0.9960361123085022
1610713940968879477,647,1610713940968637842,crazyflie/base_link,-0.6739417910575867,0.280015230178833,0.9550166130065918,0.0027675412129610777,-0.009686394594609737,0.08856131881475449,0.9960197806358337
1610713940979264551,648,1610713940979059793,crazyflie/base_link,-0.6788538694381714,0.2787741422653198,0.9575057625770569,0.005535082425922155,-0.006918853148818016,0.08856131881475449,0.9960312843322754
1610713940988381581,649,1610713940988110602,crazyflie/base_link,-0.6926771998405457,0.2841671407222748,0.9578650593757629,0.005535082425922155,-0.005535082425922155,0.08856131881475449,0.9960399270057678
1610713940999584000,650,1610713940999323440,crazyflie/base_link,-0.7029633522033691,0.2922481596469879,0.9584403038024902,0.004151311703026295,-0.0027675412129610777,0.08856131881475449,0.9960582256317139
1610713941011902997,651,1610713941011641420,crazyflie/base_link,-0.7035808563232422,0.2961913049221039,0.959710955619812,0.004151311703026295,0.0027675412129610777,0.08856131881475449,0.9960582256317139
1610713941023004528,652,1610713941022696578,crazyflie/base_link,-0.7199336886405945,0.29632478952407837,0.960254430770874,0.004151311703026295,0.005535082425922155,0.08856131881475449,0.9960466623306274
1610713941028913403,653,1610713941028609948,crazyflie/base_link,-0.711971640586853,0.30341506004333496,0.9622126817703247,0.0027675412129610777,0.013837706297636032,0.08717754483222961,0.9960927963256836
1610713941039932780,654,1610713941039629927,crazyflie/base_link,-0.7346057295799255,0.30766212940216064,0.9609440565109253,0.0013837706064805388,0.015221476554870605,0.08856131881475449,0.9959534406661987
1610713941048763957,655,1610713941048531847,crazyflie/base_link,-0.732181191444397,0.3146642744541168,0.962149977684021,0.0013837706064805388,0.02214032970368862,0.08717754483222961,0.9959457516670227
1610713941059923374,656,1610713941059666981,crazyflie/base_link,-0.7602498531341553,0.3093034327030182,0.9623169302940369,0.004151311703026295,0.019372789189219475,0.08856131881475449,0.9958736896514893
1610713941068967205,657,1610713941068722488,crazyflie/base_link,-0.7691483497619629,0.3123890161514282,0.9631370306015015,0.004151311703026295,0.02214032970368862,0.08856131881475449,0.9958159923553467
1610713941078278453,658,1610713941078016178,crazyflie/base_link,-0.7813935279846191,0.308048278093338,0.9643284678459167,0.00830262340605259,0.02214032970368862,0.08856131881475449,0.9957900047302246
1610713941087922540,659,1610713941087700288,crazyflie/base_link,-0.789466381072998,0.31691065430641174,0.9651427268981934,0.009686394594609737,0.023524099960923195,0.08856131881475449,0.9957457780838013
1610713941098315309,660,1610713941098077461,crazyflie/base_link,-0.7986704111099243,0.3068425953388214,0.966112494468689,0.013837706297636032,0.02629164233803749,0.08994509279727936,0.9955034852027893
1610713941114588896,661,1610713941114359141,crazyflie/base_link,-0.8171818852424622,0.31077730655670166,0.9665259718894958,0.015221476554870605,0.02629164233803749,0.08994509279727936,0.9954832792282104
1610713941121943331,662,1610713941121707785,crazyflie/base_link,-0.8166572451591492,0.3164306879043579,0.9678532481193542,0.01660524681210518,0.03044295310974121,0.08856131881475449,0.995466947555542
1610713941128508891,663,1610713941128302749,crazyflie/base_link,-0.8372804522514343,0.31557410955429077,0.9681350588798523,0.017989017069339752,0.031826723366975784,0.08994509279727936,0.9952754974365234
1610713941142295709,664,1610713941142051410,crazyflie/base_link,-0.8289293050765991,0.3214172422885895,0.9650824666023254,0.019372789189219475,0.03874557837843895,0.08856131881475449,0.995128333568573
1610713941151098987,665,1610713941150870312,crazyflie/base_link,-0.8465370535850525,0.32816192507743835,0.9653478264808655,0.017989017069339752,0.041513118892908096,0.08717754483222961,0.9951648712158203
1610713941159056539,666,1610713941158887278,crazyflie/base_link,-0.8624652624130249,0.33143213391304016,0.965634286403656,0.01660524681210518,0.04428065940737724,0.08856131881475449,0.9949474334716797
1610713941168847634,667,1610713941168615838,crazyflie/base_link,-0.857900083065033,0.33402276039123535,0.966619610786438,0.017989017069339752,0.05119951069355011,0.08717754483222961,0.9947136044502258
1610713941181619632,668,1610713941181370231,crazyflie/base_link,-0.8787598013877869,0.3397139012813568,0.9633652567863464,0.01660524681210518,0.05119951069355011,0.08717754483222961,0.9947376251220703
1610713941189454233,669,1610713941189197514,crazyflie/base_link,-0.8723652958869934,0.3496292233467102,0.9638862013816833,0.015221476554870605,0.058118365705013275,0.08441001176834106,0.99461829662323
1610713941198783444,670,1610713941198454770,crazyflie/base_link,-0.8959065675735474,0.34005919098854065,0.963897168636322,0.01660524681210518,0.0567345917224884,0.08856131881475449,0.9943150281906128
1610713941208344114,671,1610713941208096827,crazyflie/base_link,-0.9044057726860046,0.33886829018592834,0.9641230702400208,0.017989017069339752,0.058118365705013275,0.08994509279727936,0.9940868020057678
1610713941219303570,672,1610713941219072450,crazyflie/base_link,-0.9076273441314697,0.3449637293815613,0.9644238948822021,0.019372789189219475,0.06088590621948242,0.08717754483222961,0.994141697883606
1610713941228955019,673,1610713941228718274,crazyflie/base_link,-0.9262506365776062,0.34270769357681274,0.9642980098724365,0.020756559446454048,0.058118365705013275,0.08994509279727936,0.9940328598022461
1610713941239422697,674,1610713941239226382,crazyflie/base_link,-0.9357263445854187,0.33239316940307617,0.9630160927772522,0.023524099960923195,0.05950213596224785,0.09271262586116791,0.9936349987983704
1610713941248237365,675,1610713941248010686,crazyflie/base_link,-0.941570520401001,0.3414226472377777,0.9630651473999023,0.023524099960923195,0.06088590621948242,0.08994509279727936,0.9938055276870728
1610713941259587893,676,1610713941259334670,crazyflie/base_link,-0.9502373337745667,0.33848264813423157,0.9631072282791138,0.024907870218157768,0.06365344673395157,0.09132885932922363,0.993472158908844
1610713941268547953,677,1610713941268258785,crazyflie/base_link,-0.9572865962982178,0.3572885990142822,0.9630743265151978,0.023524099960923195,0.06503721326589584,0.08579377084970474,0.9939095377922058
1610713941279455374,678,1610713941279279921,crazyflie/base_link,-0.9546107053756714,0.35812896490097046,0.964917004108429,0.023524099960923195,0.07057230174541473,0.08579377084970474,0.9935318827629089
1610713941288332073,679,1610713941288086085,crazyflie/base_link,-0.967585027217865,0.36163681745529175,0.964952290058136,0.023524099960923195,0.07195606827735901,0.08579377084970474,0.9934326410293579
1610713941299628659,680,1610713941299360103,crazyflie/base_link,-0.9723132252693176,0.355643093585968,0.9651660919189453,0.023524099960923195,0.07610738277435303,0.08717754483222961,0.993002712726593
1610713941308772003,681,1610713941308525040,crazyflie/base_link,-0.9811317920684814,0.3668909966945648,0.965236246585846,0.02214032970368862,0.0774911567568779,0.08579377084970474,0.9930480122566223
1610713941319856666,682,1610713941319647177,crazyflie/base_link,-1.0032850503921509,0.3531859815120697,0.9652560949325562,0.02214032970368862,0.07610738277435303,0.08994509279727936,0.9927876591682434
1610713941327843478,683,1610713941327613169,crazyflie/base_link,-1.0019232034683228,0.35498571395874023,0.9655566811561584,0.023524099960923195,0.08025868982076645,0.08994509279727936,0.9924288392066956
1610713941340315677,684,1610713941340117234,crazyflie/base_link,-1.011932611465454,0.3635648488998413,0.962779700756073,0.02214032970368862,0.07887492328882217,0.08717754483222961,0.9928185343742371
1610713941348248484,685,1610713941348013136,crazyflie/base_link,-1.0160200595855713,0.36005744338035583,0.9627994894981384,0.023524099960923195,0.08025868982076645,0.08856131881475449,0.9925532937049866
